transaction_date,product_id,quantity_sold,current_stock,is_promo
2023-02-23,P0010,93,269,0
2023-02-24,P0010,9,60,0
2023-02-25,P0010,11,130,0
2023-02-26,P0010,181,190,1
2023-02-27,P0010,55,101,1
2023-02-28,P0010,157,396,1
2023-03-01,P0010,360,375,0
2023-03-02,P0010,87,186,0
2023-03-03,P0010,94,351,0
2023-03-04,P0010,210,256,1
2023-03-05,P0010,366,402,0
2023-03-06,P0010,58,319,1
2023-03-07,P0010,33,164,0
2023-03-08,P0010,128,428,0
2023-03-09,P0010,149,489,0
2023-03-10,P0010,392,434,1
2023-03-11,P0010,94,260,0
2023-03-12,P0010,176,415,0
2023-03-13,P0010,204,378,1
2023-03-14,P0010,54,231,0
2023-03-15,P0010,12,143,0
2023-03-16,P0010,210,362,1
2023-03-17,P0010,93,445,0
2023-03-18,P0010,150,370,0
2023-03-19,P0010,77,178,1
2023-03-20,P0010,42,157,1
2023-03-21,P0010,149,278,1
2023-03-22,P0010,77,85,1
2023-03-23,P0010,346,457,1
2023-03-24,P0010,65,75,0
2023-03-25,P0010,38,452,0
2023-03-26,P0010,158,405,0
2023-03-27,P0010,38,66,1
2023-03-28,P0010,109,207,1
2023-03-29,P0010,101,143,0
2023-03-30,P0010,294,464,0
2023-03-31,P0010,181,400,1
2023-04-01,P0010,86,159,1
2023-04-02,P0010,121,424,0
2023-04-03,P0010,38,471,1
2023-04-04,P0010,143,289,0
2023-04-05,P0010,172,357,1
2023-04-06,P0010,42,125,0
2023-04-07,P0010,143,415,0
2023-04-08,P0010,173,397,0
2023-04-09,P0010,392,467,1
2023-04-10,P0010,37,197,0
2023-04-11,P0010,283,497,1
2023-04-12,P0010,199,308,0
2023-04-13,P0010,49,424,0
2023-04-14,P0010,360,433,1
2023-04-15,P0010,23,218,0
2023-04-16,P0010,121,233,0
2023-04-17,P0010,39,232,1
2023-04-18,P0010,279,287,1
2023-04-19,P0010,107,212,1
2023-04-20,P0010,404,439,1
2023-04-21,P0010,111,219,1
2023-04-22,P0010,4,159,1
2023-04-23,P0010,129,430,1
2023-04-24,P0010,63,168,0
2023-04-25,P0010,80,115,0
2023-04-26,P0010,386,455,0
2023-04-27,P0010,69,77,0
2023-04-28,P0010,67,122,1
2023-04-29,P0010,0,293,0
2023-04-30,P0010,65,112,0
2023-05-01,P0010,37,136,0
2023-05-02,P0010,36,486,0
2023-05-03,P0010,179,468,0
2023-05-04,P0010,49,386,0
2023-05-05,P0010,195,330,1
2023-05-06,P0010,81,141,1
2023-05-07,P0010,135,278,0
2023-05-08,P0010,254,499,0
2023-05-09,P0010,98,215,1
2023-05-10,P0010,40,118,1
2023-05-11,P0010,45,220,0
2023-05-12,P0010,113,361,1
2023-05-13,P0010,334,402,1
2023-05-14,P0010,283,401,0
2023-05-15,P0010,50,428,0
2023-05-16,P0010,67,328,0
2023-05-17,P0010,23,424,0
2023-05-18,P0010,193,255,0
2023-05-19,P0010,186,495,0
2023-05-20,P0010,235,285,0
2023-05-21,P0010,174,336,0
2023-05-22,P0010,165,167,1
2023-05-23,P0010,11,171,1
2023-05-24,P0010,32,54,0
2023-05-25,P0010,116,150,1
2023-05-26,P0010,87,164,1
2023-05-27,P0010,151,372,0
2023-05-28,P0010,336,449,0
2023-05-29,P0010,21,53,1
2023-05-30,P0010,78,91,1
2023-05-31,P0010,92,230,1
2023-06-01,P0010,65,84,0
2023-06-02,P0010,100,268,1
2023-06-03,P0010,91,172,1
2023-06-04,P0010,27,69,0
2023-06-05,P0010,113,223,0
2023-06-06,P0010,11,61,1
2023-06-07,P0010,143,384,0
2023-06-08,P0010,164,223,1
2023-06-09,P0010,467,495,1
2023-06-10,P0010,64,77,0
2023-06-11,P0010,35,95,0
2023-06-12,P0010,270,376,1
2023-06-13,P0010,102,106,1
2023-06-14,P0010,69,80,1
2023-06-15,P0010,318,392,0
2023-06-16,P0010,0,58,0
2023-06-17,P0010,73,90,0
2023-06-18,P0010,56,470,0
2023-06-19,P0010,93,123,0
2023-06-20,P0010,264,271,0
2023-06-21,P0010,98,109,0
2023-06-22,P0010,44,81,0
2023-06-23,P0010,143,342,1
2023-06-24,P0010,74,372,1
2023-06-25,P0010,65,78,0
2023-06-26,P0010,263,405,0
2023-06-27,P0010,113,430,0
2023-06-28,P0010,82,209,0
2023-06-29,P0010,93,324,0
2023-06-30,P0010,174,373,1
2023-07-01,P0010,136,149,0
2023-07-02,P0010,317,419,0
2023-07-03,P0010,175,210,0
2023-07-04,P0010,112,168,1
2023-07-05,P0010,140,149,1
2023-07-06,P0010,125,347,0
2023-07-07,P0010,138,328,0
2023-07-08,P0010,325,360,1
2023-07-09,P0010,116,429,0
2023-07-10,P0010,77,108,1
2023-07-11,P0010,59,482,0
2023-07-12,P0010,95,168,0
2023-07-13,P0010,194,251,0
2023-07-14,P0010,35,466,1
2023-07-15,P0010,177,364,1
2023-07-16,P0010,64,240,1
2023-07-17,P0010,84,125,0
2023-07-18,P0010,68,251,0
2023-07-19,P0010,239,396,1
2023-07-20,P0010,40,334,0
2023-07-21,P0010,0,104,0
2023-07-22,P0010,41,195,1
2023-07-23,P0010,87,92,0
2023-07-24,P0010,49,55,1
2023-07-25,P0010,105,115,1
2023-07-26,P0010,28,195,0
2023-07-27,P0010,174,381,1
2023-07-28,P0010,5,55,1
2023-07-29,P0010,97,450,1
2023-07-30,P0010,280,450,1
2023-07-31,P0010,405,499,1
2023-08-01,P0010,64,299,1
2023-08-02,P0010,33,165,1
2023-08-03,P0010,181,198,0
2023-08-04,P0010,105,216,0
2023-08-05,P0010,175,485,1
2023-08-06,P0010,263,434,0
2023-08-07,P0010,86,160,0
2023-08-08,P0010,420,443,1
2023-08-09,P0010,33,388,0
2023-08-10,P0010,120,169,0
2023-08-11,P0010,42,182,0
2023-08-12,P0010,118,178,1
2023-08-13,P0010,356,481,0
2023-08-14,P0010,15,320,1
2023-08-15,P0010,40,137,0
2023-08-16,P0010,52,211,1
2023-08-17,P0010,300,438,1
2023-08-18,P0010,326,378,0
2023-08-19,P0010,249,366,0
2023-08-20,P0010,210,258,0
2023-08-21,P0010,48,337,0
2023-08-22,P0010,382,387,0
2023-08-23,P0010,41,350,0
2023-08-24,P0010,214,238,1
2023-08-25,P0010,5,67,0
2023-08-26,P0010,216,370,1
2023-08-27,P0010,463,468,0
2023-08-28,P0010,33,276,0
2023-08-29,P0010,290,349,1
2023-08-30,P0010,17,261,1
2023-08-31,P0010,216,281,0
2023-09-01,P0010,174,190,0
2023-09-02,P0010,47,339,1
2023-09-03,P0010,113,496,0
2023-09-04,P0010,14,448,0
2023-09-05,P0010,179,210,1
2023-09-06,P0010,111,259,0
2023-09-07,P0010,56,92,0
2023-09-08,P0010,247,391,0
2023-09-09,P0010,131,250,1
2023-09-10,P0010,357,405,1
2023-09-11,P0010,349,420,1
2023-09-12,P0010,31,57,0
2023-09-13,P0010,183,328,0
2023-09-14,P0010,148,405,1
2023-09-15,P0010,277,290,0
2023-09-16,P0010,99,314,0
2023-09-17,P0010,197,329,1
2023-09-18,P0010,15,328,1
2023-09-19,P0010,212,458,0
2023-09-20,P0010,122,499,0
2023-09-21,P0010,58,167,1
2023-09-22,P0010,343,404,1
2023-09-23,P0010,368,446,1
2023-09-24,P0010,20,137,1
2023-09-25,P0010,127,483,0
2023-09-26,P0010,168,372,1
2023-09-27,P0010,90,131,1
2023-09-28,P0010,214,372,0
2023-09-29,P0010,369,414,1
2023-09-30,P0010,90,335,1
2023-10-01,P0010,213,278,0
2023-10-02,P0010,21,249,0
2023-10-03,P0010,427,433,0
2023-10-04,P0010,251,251,1
2023-10-05,P0010,81,92,0
2023-10-06,P0010,26,130,1
2023-10-07,P0010,97,288,1
2023-10-08,P0010,50,90,0
2023-10-09,P0010,66,180,0
2023-10-10,P0010,383,470,1
2023-10-11,P0010,74,392,0
2023-10-12,P0010,37,55,0
2023-10-13,P0010,37,486,1
2023-10-14,P0010,10,406,0
2023-10-15,P0010,66,72,1
2023-10-16,P0010,166,252,1
2023-10-17,P0010,222,278,1
2023-10-18,P0010,85,248,0
2023-10-19,P0010,206,343,1
2023-10-20,P0010,32,183,1
2023-10-21,P0010,38,497,0
2023-10-22,P0010,211,214,0
2023-10-23,P0010,60,342,0
2023-10-24,P0010,153,233,1
2023-10-25,P0010,96,439,1
2023-10-26,P0010,54,280,0
2023-10-27,P0010,314,425,0
2023-10-28,P0010,200,369,0
2023-10-29,P0010,154,237,1
2023-10-30,P0010,7,480,0
2023-10-31,P0010,68,75,1
2023-11-01,P0010,49,447,1
2023-11-02,P0010,73,194,1
2023-11-03,P0010,108,196,0
2023-11-04,P0010,35,495,0
2023-11-05,P0010,87,189,1
2023-11-06,P0010,223,428,1
2023-11-07,P0010,81,191,1
2023-11-08,P0010,187,422,0
2023-11-09,P0010,132,380,0
2023-11-10,P0010,49,156,0
2023-11-11,P0010,71,73,1
2023-11-12,P0010,173,250,1
2023-11-13,P0010,96,279,1
2023-11-14,P0010,116,143,1
2023-11-15,P0010,7,160,0
2023-11-16,P0010,237,405,0
2023-11-17,P0010,97,227,0
2023-11-18,P0010,70,406,1
2023-11-19,P0010,423,486,1
2023-11-20,P0010,61,67,1
2023-11-21,P0010,67,179,1
2023-11-22,P0010,7,321,1
2023-11-23,P0010,118,125,1
2023-11-24,P0010,72,234,0
2023-11-25,P0010,53,108,0
2023-11-26,P0010,241,422,0
2023-11-27,P0010,407,459,0
2023-11-28,P0010,185,208,0
2023-11-29,P0010,313,385,0
2023-11-30,P0010,364,452,1
2023-12-01,P0010,15,484,0
2023-12-02,P0010,212,271,0
2023-12-03,P0010,311,332,1
2023-12-04,P0010,206,244,0
2023-12-05,P0010,144,475,0
2023-12-06,P0010,0,54,0
2023-12-07,P0010,66,89,0
2023-12-08,P0010,70,444,0
2023-12-09,P0010,128,251,1
2023-12-10,P0010,209,383,1
2023-12-11,P0010,34,276,1
2023-12-12,P0010,29,71,0
2023-12-13,P0010,253,327,1
2023-12-14,P0010,268,419,1
2023-12-15,P0010,105,342,1
2023-12-16,P0010,55,123,0
2023-12-17,P0010,11,262,0
2023-12-18,P0010,185,308,0
2023-12-19,P0010,73,491,1
2023-12-20,P0010,202,203,1
2023-12-21,P0010,293,313,0
2023-12-22,P0010,55,122,1
2023-12-23,P0010,38,266,0
2023-12-24,P0010,185,341,0
2023-12-25,P0010,320,359,0
2023-12-26,P0010,133,195,0
2023-12-27,P0010,13,68,1
2023-12-28,P0010,114,232,1
2023-12-29,P0010,53,78,0
2023-12-30,P0010,331,438,1
2023-12-31,P0010,58,175,1
2024-01-01,P0010,70,167,0
2022-01-01,P0011,150,258,1
2022-01-02,P0011,12,215,1
2022-01-03,P0011,3,252,0
2022-01-04,P0011,30,421,0
2022-01-05,P0011,44,485,1
2022-01-06,P0011,177,200,1
2022-01-07,P0011,102,275,1
2022-01-08,P0011,106,357,1
2022-01-09,P0011,106,361,1
2022-01-10,P0011,88,393,1
2022-01-11,P0011,249,292,0
2022-01-12,P0011,327,393,0
2022-01-13,P0011,24,185,0
2022-01-14,P0011,70,365,0
2022-01-15,P0011,402,457,0
2022-01-16,P0011,154,186,1
2022-01-17,P0011,26,78,0
2022-01-18,P0011,164,275,1
2022-01-19,P0011,149,469,1
2022-01-20,P0011,296,385,0
2022-01-21,P0011,30,86,1
2022-01-22,P0011,13,171,1
2022-01-23,P0011,168,208,1
2022-01-24,P0011,84,340,0
2022-01-25,P0011,12,209,1
2022-01-26,P0011,30,130,1
2022-01-27,P0011,22,93,0
2022-01-28,P0011,20,252,0
2022-01-29,P0011,146,242,1
2022-01-30,P0011,417,438,0
2022-01-31,P0011,236,316,0
2022-02-01,P0011,7,79,1
2022-02-02,P0011,218,426,1
2022-02-03,P0011,32,117,1
2022-02-04,P0011,137,148,1
2022-02-05,P0011,5,51,1
2022-02-06,P0011,124,334,1
2022-02-07,P0011,45,116,1
2022-02-08,P0011,64,235,0
2022-02-09,P0011,90,206,1
2022-02-10,P0011,109,229,0
2022-02-11,P0011,142,425,1
2022-02-12,P0011,152,392,1
2022-02-13,P0011,190,320,1
2022-02-14,P0011,109,179,1
2022-02-15,P0011,42,54,1
2022-02-16,P0011,38,54,0
2022-02-17,P0011,307,370,0
2022-02-18,P0011,107,182,0
2022-02-19,P0011,311,399,1
2022-02-20,P0011,7,315,0
2022-02-21,P0011,163,422,0
2022-02-22,P0011,431,458,0
2022-02-23,P0011,120,216,0
2022-02-24,P0011,111,299,0
2022-02-25,P0011,244,324,0
2022-02-26,P0011,187,223,1
2022-02-27,P0011,25,161,0
2022-02-28,P0011,157,383,0
2022-03-01,P0011,35,170,0
2022-03-02,P0011,108,196,1
2022-03-03,P0011,50,105,1
2022-03-04,P0011,67,71,0
2022-03-05,P0011,198,336,0
2022-03-06,P0011,108,452,0
2022-03-07,P0011,326,385,0
2022-03-08,P0011,103,200,1
2022-03-09,P0011,36,86,0
2022-03-10,P0011,91,448,0
2022-03-11,P0011,298,439,0
2022-03-12,P0011,154,478,1
2022-03-13,P0011,216,395,0
2022-03-14,P0011,97,408,0
2022-03-15,P0011,84,111,0
2022-03-16,P0011,58,164,1
2022-03-17,P0011,15,199,1
2022-03-18,P0011,453,464,0
2022-03-19,P0011,185,187,1
2022-03-20,P0011,16,106,1
2022-03-21,P0011,29,292,0
2022-03-22,P0011,89,448,0
2022-03-23,P0011,135,175,0
2022-03-24,P0011,224,400,1
2022-03-25,P0011,162,181,1
2022-03-26,P0011,417,474,1
2022-03-27,P0011,11,61,0
2022-03-28,P0011,88,264,0
2022-03-29,P0011,102,356,0
2022-03-30,P0011,25,143,0
2022-03-31,P0011,259,360,1
2022-04-01,P0011,56,133,0
2022-04-02,P0011,57,239,1
2022-04-03,P0011,84,288,1
2022-04-04,P0011,96,164,0
2022-04-05,P0011,79,359,1
2022-04-06,P0011,180,220,1
2022-04-07,P0011,30,192,0
2022-04-08,P0011,88,386,1
2022-04-09,P0011,279,394,0
2022-04-10,P0011,188,204,1
2022-04-11,P0011,5,99,0
2022-04-12,P0011,35,100,0
2022-04-13,P0011,126,264,0
2022-04-14,P0011,104,473,1
2022-04-15,P0011,62,313,1
2022-04-16,P0011,263,351,0
2022-04-17,P0011,101,182,1
2022-04-18,P0011,284,488,1
2022-04-19,P0011,82,159,1
2022-04-20,P0011,27,395,0
2022-04-21,P0011,56,85,1
2022-04-22,P0011,83,138,0
2022-04-23,P0011,67,447,1
2022-04-24,P0011,133,208,1
2022-04-25,P0011,97,131,1
2022-04-26,P0011,13,371,1
2022-04-27,P0011,110,330,0
2022-04-28,P0011,267,313,0
2022-04-29,P0011,112,473,0
2022-04-30,P0011,35,443,1
2022-05-01,P0011,157,325,0
2022-05-02,P0011,18,352,0
2022-05-03,P0011,51,143,1
2022-05-04,P0011,137,428,1
2022-05-05,P0011,161,271,1
2022-05-06,P0011,228,252,1
2022-05-07,P0011,80,313,0
2022-05-08,P0011,263,277,1
2022-05-09,P0011,77,141,1
2022-05-10,P0011,7,173,1
2022-05-11,P0011,31,51,1
2022-05-12,P0011,180,203,0
2022-05-13,P0011,146,453,1
2022-05-14,P0011,241,268,1
2022-05-15,P0011,142,218,1
2022-05-16,P0011,259,280,0
2022-05-17,P0011,285,339,1
2022-05-18,P0011,154,160,0
2022-05-19,P0011,2,169,1
2022-05-20,P0011,0,177,1
2022-05-21,P0011,179,330,1
2022-05-22,P0011,22,415,1
2022-05-23,P0011,308,344,1
2022-05-24,P0011,228,290,1
2022-05-25,P0011,8,52,1
2022-05-26,P0011,26,387,0
2022-05-27,P0011,1,52,1
2022-05-28,P0011,27,143,1
2022-05-29,P0011,129,219,1
2022-05-30,P0011,91,108,0
2022-05-31,P0011,114,200,0
2022-06-01,P0011,2,176,1
2022-06-02,P0011,194,198,0
2022-06-03,P0011,175,175,1
2022-06-04,P0011,35,276,1
2022-06-05,P0011,25,101,0
2022-06-06,P0011,204,467,1
2022-06-07,P0011,0,319,1
2022-06-08,P0011,7,311,0
2022-06-09,P0011,74,108,1
2022-06-10,P0011,306,397,1
2022-06-11,P0011,142,453,1
2022-06-12,P0011,49,224,0
2022-06-13,P0011,106,120,1
2022-06-14,P0011,28,113,0
2022-06-15,P0011,179,406,1
2022-06-16,P0011,93,224,0
2022-06-17,P0011,199,446,0
2022-06-18,P0011,23,291,0
2022-06-19,P0011,376,479,0
2022-06-20,P0011,41,431,1
2022-06-21,P0011,200,359,0
2022-06-22,P0011,108,227,1
2022-06-23,P0011,251,313,1
2022-06-24,P0011,161,446,1
2022-06-25,P0011,118,405,1
2022-06-26,P0011,60,440,0
2022-06-27,P0011,103,194,0
2022-06-28,P0011,337,467,0
2022-06-29,P0011,76,262,1
2022-06-30,P0011,463,470,1
2022-07-01,P0011,97,215,0
2022-07-02,P0011,49,171,1
2022-07-03,P0011,99,298,1
2022-07-04,P0011,12,353,0
2022-07-05,P0011,213,279,1
2022-07-06,P0011,21,69,0
2022-07-07,P0011,0,190,0
2022-07-08,P0011,11,122,1
2022-07-09,P0011,0,127,0
2022-07-10,P0011,356,369,0
2022-07-11,P0011,23,70,1
2022-07-12,P0011,206,403,1
2022-07-13,P0011,95,118,0
2022-07-14,P0011,131,170,1
2022-07-15,P0011,68,412,0
2022-07-16,P0011,90,110,1
2022-07-17,P0011,158,435,0
2022-07-18,P0011,4,181,1
2022-07-19,P0011,113,118,0
2022-07-20,P0011,99,140,1
2022-07-21,P0011,83,84,0
2022-07-22,P0011,78,155,1
2022-07-23,P0011,36,173,0
2022-07-24,P0011,216,279,0
2022-07-25,P0011,23,60,1
2022-07-26,P0011,110,352,1
2022-07-27,P0011,76,253,1
2022-07-28,P0011,447,473,0
2022-07-29,P0011,67,269,1
2022-07-30,P0011,84,204,1
2022-07-31,P0011,71,182,0
2022-08-01,P0011,48,75,0
2022-08-02,P0011,59,485,1
2022-08-03,P0011,132,293,1
2022-08-04,P0011,76,131,0
2022-08-05,P0011,150,311,0
2022-08-06,P0011,422,460,1
2022-08-07,P0011,301,381,0
2022-08-08,P0011,12,64,0
2022-08-09,P0011,5,114,1
2022-08-10,P0011,6,454,1
2022-08-11,P0011,90,400,1
2022-08-12,P0011,3,59,1
2022-08-13,P0011,144,174,1
2022-08-14,P0011,147,249,0
2022-08-15,P0011,2,56,0
2022-08-16,P0011,92,287,1
2022-08-17,P0011,12,135,1
2022-08-18,P0011,154,500,0
2022-08-19,P0011,39,260,0
2022-08-20,P0011,83,113,0
2022-08-21,P0011,64,79,0
2022-08-22,P0011,91,126,1
2022-08-23,P0011,42,55,0
2022-08-24,P0011,59,62,1
2022-08-25,P0011,249,323,0
2022-08-26,P0011,266,419,0
2022-08-27,P0011,79,145,1
2022-08-28,P0011,379,490,0
2022-08-29,P0011,183,260,0
2022-08-30,P0011,44,137,0
2022-08-31,P0011,95,188,0
2022-09-01,P0011,88,236,0
2022-09-02,P0011,44,486,0
2022-09-03,P0011,186,240,0
2022-09-04,P0011,172,387,1
2022-09-05,P0011,304,393,0
2022-09-06,P0011,355,400,0
2022-09-07,P0011,126,199,0
2022-09-08,P0011,227,461,0
2022-09-09,P0011,34,304,1
2022-09-10,P0011,83,138,1
2022-09-11,P0011,110,446,0
2022-09-12,P0011,397,433,1
2022-09-13,P0011,188,308,1
2022-09-14,P0011,35,79,1
2022-09-15,P0011,18,57,1
2022-09-16,P0011,46,448,1
2022-09-17,P0011,106,287,1
2022-09-18,P0011,145,475,0
2022-09-19,P0011,40,278,1
2022-09-20,P0011,10,274,1
2022-09-21,P0011,117,438,0
2022-09-22,P0011,25,197,1
2022-09-23,P0011,217,225,1
2022-09-24,P0011,22,473,0
2022-09-25,P0011,78,257,0
2022-09-26,P0011,84,162,1
2022-09-27,P0011,11,188,0
2022-09-28,P0011,326,411,1
2022-09-29,P0011,114,211,1
2022-09-30,P0011,309,378,1
2022-10-01,P0011,11,108,0
2022-10-02,P0011,151,265,1
2022-10-03,P0011,87,325,1
2022-10-04,P0011,125,127,1
2022-10-05,P0011,346,446,1
2022-10-06,P0011,53,273,1
2022-10-07,P0011,13,237,1
2022-10-08,P0011,165,371,1
2022-10-09,P0011,38,70,0
2022-10-10,P0011,73,73,0
2022-10-11,P0011,70,275,0
2022-10-12,P0011,40,182,1
2022-10-13,P0011,1,409,0
2022-10-14,P0011,70,274,0
2022-10-15,P0011,455,484,0
2022-10-16,P0011,169,353,1
2022-10-17,P0011,272,395,0
2022-10-18,P0011,226,301,0
2022-10-19,P0011,410,472,1
2022-10-20,P0011,147,345,0
2022-10-21,P0011,49,60,0
2022-10-22,P0011,242,295,0
2022-10-23,P0011,320,363,0
2022-10-24,P0011,42,81,1
2022-10-25,P0011,72,162,1
2022-10-26,P0011,1,176,0
2022-10-27,P0011,26,172,0
2022-10-28,P0011,427,496,1
2022-10-29,P0011,101,107,0
2022-10-30,P0011,205,249,0
2022-10-31,P0011,230,301,1
2022-11-01,P0011,217,217,1
2022-11-02,P0011,227,236,1
2022-11-03,P0011,205,402,1
2022-11-04,P0011,15,96,0
2022-11-05,P0011,160,235,0
2022-11-06,P0011,337,488,0
2022-11-07,P0011,158,267,0
2022-11-08,P0011,155,289,1
2022-11-09,P0011,52,90,0
2022-11-10,P0011,295,309,1
2022-11-11,P0011,247,440,0
2022-11-12,P0011,86,115,0
2022-11-13,P0011,476,491,1
2022-11-14,P0011,356,360,0
2022-11-15,P0011,107,120,0
2022-11-16,P0011,47,211,1
2022-11-17,P0011,413,415,0
2022-11-18,P0011,149,344,0
2022-11-19,P0011,409,447,1
2022-11-20,P0011,60,67,0
2022-11-21,P0011,12,130,1
2022-11-22,P0011,59,91,0
2022-11-23,P0011,113,122,1
2022-11-24,P0011,113,313,0
2022-11-25,P0011,132,186,0
2022-11-26,P0011,117,192,1
2022-11-27,P0011,26,389,1
2022-11-28,P0011,104,197,0
2022-11-29,P0011,318,385,1
2022-11-30,P0011,213,362,0
2022-12-01,P0011,55,120,0
2022-12-02,P0011,71,219,1
2022-12-03,P0011,29,427,1
2022-12-04,P0011,76,84,1
2022-12-05,P0011,80,196,1
2022-12-06,P0011,25,128,0
2022-12-07,P0011,18,240,1
2022-12-08,P0011,213,371,0
2022-12-09,P0011,305,371,0
2022-12-10,P0011,4,232,1
2022-12-11,P0011,274,422,0
2022-12-12,P0011,278,352,0
2022-12-13,P0011,60,199,1
2022-12-14,P0011,148,488,1
2022-12-15,P0011,128,340,1
2022-12-16,P0011,31,160,1
2022-12-17,P0011,153,469,1
2022-12-18,P0011,18,172,1
2022-12-19,P0011,287,304,0
2022-12-20,P0011,114,194,0
2022-12-21,P0011,60,260,1
2022-12-22,P0011,43,116,1
2022-12-23,P0011,152,159,1
2022-12-24,P0011,26,295,1
2022-12-25,P0011,33,190,0
2022-12-26,P0011,19,123,1
2022-12-27,P0011,194,282,0
2022-12-28,P0011,345,466,1
2022-12-29,P0011,105,488,1
2022-12-30,P0011,75,378,1
2022-12-31,P0011,58,272,0
2023-01-01,P0011,10,275,1
2023-01-02,P0011,287,292,0
2023-01-03,P0011,143,459,0
2023-01-04,P0011,29,81,1
2023-01-05,P0011,82,123,1
2023-01-06,P0011,54,266,0
2023-01-07,P0011,114,214,0
2023-01-08,P0011,50,156,0
2023-01-09,P0011,62,368,0
2023-01-10,P0011,248,311,0
2023-01-11,P0011,75,77,0
2023-01-12,P0011,244,395,1
2023-01-13,P0011,209,252,0
2023-01-14,P0011,240,481,0
2023-01-15,P0011,51,239,0
2023-01-16,P0011,37,74,0
2023-01-17,P0011,56,123,1
2023-01-18,P0011,179,376,0
2023-01-19,P0011,159,208,1
2023-01-20,P0011,227,328,0
2023-01-21,P0011,21,56,1
2023-01-22,P0011,116,428,1
2023-01-23,P0011,126,155,0
2023-01-24,P0011,186,330,0
2023-01-25,P0011,202,410,1
2023-01-26,P0011,101,417,0
2023-01-27,P0011,125,160,1
2023-01-28,P0011,42,350,0
2023-01-29,P0011,40,424,0
2023-01-30,P0011,92,333,1
2023-01-31,P0011,275,285,1
2023-02-01,P0011,206,479,1
2023-02-02,P0011,191,460,1
2023-02-03,P0011,61,156,1
2023-02-04,P0011,28,375,0
2023-02-05,P0011,90,185,1
2023-02-06,P0011,44,445,1
2023-02-07,P0011,223,364,1
2023-02-08,P0011,101,107,0
2023-02-09,P0011,196,325,1
2023-02-10,P0011,317,435,1
2023-02-11,P0011,254,343,1
2023-02-12,P0011,62,65,1
2023-02-13,P0011,46,411,0
2023-02-14,P0011,74,281,0
2023-02-15,P0011,22,161,1
2023-02-16,P0011,104,106,0
2023-02-17,P0011,125,454,1
2023-02-18,P0011,443,490,1
2023-02-19,P0011,26,171,0
2023-02-20,P0011,17,180,1
2023-02-21,P0011,134,339,1
2023-02-22,P0011,271,487,0
2023-02-23,P0011,60,279,1
2023-02-24,P0011,97,110,0
2023-02-25,P0011,147,245,0
2023-02-26,P0011,56,69,0
2023-02-27,P0011,94,465,0
2023-02-28,P0011,93,267,0
2023-03-01,P0011,311,318,1
2023-03-02,P0011,138,375,1
2023-03-03,P0011,79,88,1
2023-03-04,P0011,9,65,1
2023-03-05,P0011,99,495,1
2023-03-06,P0011,66,321,1
2023-03-07,P0011,76,342,1
2023-03-08,P0011,87,323,1
2023-03-09,P0011,249,345,1
2023-03-10,P0011,45,50,1
2023-03-11,P0011,340,402,1
2023-03-12,P0011,204,437,0
2023-03-13,P0011,212,373,0
2023-03-14,P0011,82,94,1
2023-03-15,P0011,12,324,0
2023-03-16,P0011,71,483,1
2023-03-17,P0011,153,217,1
2023-03-18,P0011,61,209,1
2023-03-19,P0011,28,58,0
2023-03-20,P0011,57,143,0
2023-03-21,P0011,187,275,0
2023-03-22,P0011,51,182,1
2023-03-23,P0011,44,233,1
2023-03-24,P0011,28,87,0
2023-03-25,P0011,140,174,0
2023-03-26,P0011,165,294,0
2023-03-27,P0011,48,73,1
2023-03-28,P0011,42,57,1
2023-03-29,P0011,26,63,1
2023-03-30,P0011,141,254,0
2023-03-31,P0011,48,78,0
2023-04-01,P0011,343,384,1
2023-04-02,P0011,176,298,1
2023-04-03,P0011,260,379,1
2023-04-04,P0011,188,452,1
2023-04-05,P0011,107,221,1
2023-04-06,P0011,14,227,0
2023-04-07,P0011,15,395,1
2023-04-08,P0011,94,456,1
2023-04-09,P0011,95,107,0
2023-04-10,P0011,163,206,0
2023-04-11,P0011,9,451,1
2023-04-12,P0011,125,303,0
2023-04-13,P0011,346,368,0
2023-04-14,P0011,11,486,1
2023-04-15,P0011,285,485,1
2023-04-16,P0011,347,376,0
2023-04-17,P0011,101,344,0
2023-04-18,P0011,385,452,0
2023-04-19,P0011,145,355,1
2023-04-20,P0011,217,313,1
2023-04-21,P0011,105,142,1
2023-04-22,P0011,66,66,1
2023-04-23,P0011,391,441,1
2023-04-24,P0011,139,247,1
2023-04-25,P0011,72,148,1
2023-04-26,P0011,21,137,1
2023-04-27,P0011,145,419,0
2023-04-28,P0011,182,204,0
2023-04-29,P0011,87,417,1
2023-04-30,P0011,2,210,0
2023-05-01,P0011,444,466,1
2023-05-02,P0011,86,171,1
2023-05-03,P0011,49,321,1
2023-05-04,P0011,24,121,0
2023-05-05,P0011,30,112,1
2023-05-06,P0011,10,340,0
2023-05-07,P0011,51,69,0
2023-05-08,P0011,151,439,1
2023-05-09,P0011,305,351,0
2023-05-10,P0011,363,480,1
2023-05-11,P0011,54,248,1
2023-05-12,P0011,33,215,1
2023-05-13,P0011,87,87,1
2023-05-14,P0011,139,147,0
2023-05-15,P0011,110,128,1
2023-05-16,P0011,141,180,1
2023-05-17,P0011,407,408,0
2023-05-18,P0011,41,160,1
2023-05-19,P0011,81,119,1
2023-05-20,P0011,117,133,1
2023-05-21,P0011,158,188,1
2023-05-22,P0011,11,125,0
2023-05-23,P0011,104,466,1
